@relation scenarioA_data_2-weka.filters.unsupervised.attribute.NumericToNominal-Rlast
@attribute 1 numeric
@attribute 2 numeric
@attribute class {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39}

@data
0.75818,0.55084,16
0.857,0.069044,28
0.27898,0.95521,25
0.11863,0.27906,32
0.63613,0.55579,12
0.85963,0.068195,28
0.8492,0.60625,38
0.63295,0.3322,4
0.24267,0.83828,33
0.80492,0.015115,14
0.26657,0.95329,10
0.11726,0.27193,32
0.89438,0.80706,15
0.60512,0.31109,4
0.041628,0.91532,23
0.76748,0.56404,16
0.84179,0.85306,21
0.63846,0.33569,4
0.2667,0.95213,10
0.63217,0.56231,12
0.42511,0.20954,30
0.26712,0.9524,10
0.17882,0.59277,35
0.28445,0.014161,24
0.62947,0.29643,4
0.40135,0.46326,34
0.76991,0.55519,16
0.89335,0.80724,15
0.33851,0.89647,36
0.27912,0.95553,25
0.75409,0.22977,0
0.85868,0.067283,28
0.64034,0.55878,12
0.26683,0.95211,10
0.59838,0.33143,4
0.84136,0.85471,21
0.11528,0.28362,32
0.24642,0.83851,33
0.039605,0.91859,23
0.75599,0.56645,16
0.59952,0.32846,4
0.26743,0.95279,10
0.84591,0.60569,38
0.12468,0.27873,32
0.89327,0.80759,15
0.85779,0.06838,28
0.63892,0.5501,12
0.33254,0.53776,5
0.11922,0.27872,32
0.26648,0.95262,10
0.8442,0.85449,21
0.24622,0.84112,33
0.42809,0.21262,30
0.27884,0.95542,25
0.28584,0.032218,24
0.64667,0.30477,4
0.75731,0.55555,16
0.85963,0.067216,28
0.87923,0.99152,3
0.89312,0.80724,15
0.62868,0.32789,4
0.34745,0.89456,36
0.62733,0.55236,12
0.14281,0.37133,1
0.11729,0.28152,32
0.26782,0.95286,10
0.84297,0.85501,21
0.75547,0.56298,16
0.63056,0.31479,4
0.037382,0.91688,23
0.8033,0.79438,6
0.90184,0.33622,22
0.24296,0.84029,33
0.85176,0.60418,38
0.81075,0.014764,14
0.89291,0.80726,15
0.11764,0.27498,32
0.27882,0.95512,25
0.42525,0.20375,30
0.87892,0.95838,39
0.62363,0.31566,4
0.26653,0.95213,10
0.77174,0.56899,16
0.63298,0.5539,12
0.85792,0.068419,28
0.8417,0.85579,21
0.28047,0.011681,24
0.61968,0.33591,4
0.26727,0.95224,10
0.34728,0.89603,36
0.85797,0.067533,28
0.7651,0.5608,16
0.89359,0.80784,15
0.63004,0.55683,12
0.99187,0.73239,17
0.79309,0.47127,0
0.11879,0.28031,32
0.04096,0.91983,23
0.39999,0.4628,34
0.64365,0.33969,4
0.1196,0.2788,32
0.8451,0.60487,38
0.84318,0.85332,21
0.6347,0.31226,4
0.27887,0.95541,25
0.26644,0.9521,10
0.2447,0.84303,33
0.75967,0.56235,16
0.60979,0.30611,4
0.43249,0.20473,30
0.12393,0.2846,32
0.62488,0.32163,4
0.26705,0.95214,10
0.89285,0.80641,15
0.8581,0.068477,28
0.76988,0.56549,16
0.62569,0.56329,12
0.33606,0.53648,5
0.17731,0.5937,35
0.28381,0.022706,24
0.2666,0.95321,10
0.84282,0.85401,21
0.26648,0.95301,10
0.63077,0.30641,4
0.27853,0.95521,25
0.24365,0.83746,33
0.34119,0.89694,36
0.11763,0.27616,32
0.87733,0.99088,3
0.04314,0.91685,23
0.85655,0.069728,28
0.77157,0.56748,16
0.89243,0.80816,15
0.62555,0.32387,4
0.85131,0.60266,38
0.26692,0.95195,10
0.42945,0.20278,30
0.63552,0.54912,12
0.84132,0.85386,21
0.80895,0.015429,14
0.26629,0.95259,10
0.85742,0.069129,28
0.75864,0.56124,16
0.89322,0.80739,15
0.2924,0.023626,24
0.24112,0.84128,33
0.12509,0.28107,32
0.34497,0.89464,36
0.27858,0.95519,25
0.85834,0.067291,28
0.84244,0.85461,21
0.043594,0.91544,23
0.26768,0.95204,10
0.76804,0.55898,16
0.62528,0.55639,12
0.93876,0.33959,22
0.84663,0.60254,38
0.89363,0.80757,15
0.12174,0.27302,32
0.85819,0.068376,28
0.14896,0.36763,1
0.42299,0.20824,30
0.87851,0.95741,39
0.81012,0.78464,6
0.26691,0.95225,10
0.76429,0.5562,16
0.39871,0.46155,34
0.27903,0.95545,25
0.84154,0.85458,21
0.85794,0.068177,28
0.26648,0.95189,10
0.62721,0.55394,12
0.85489,0.71522,0
0.89147,0.80771,15
0.2928,0.010147,24
0.76347,0.56345,16
0.11813,0.27792,32
0.27899,0.9549,25
0.041289,0.91719,23
0.33219,0.53811,5
0.26664,0.95294,10
0.24334,0.8398,33
0.84894,0.60315,38
0.32855,0.89812,36
0.9919,0.73378,17
0.84198,0.85376,21
0.11977,0.27149,32
0.26758,0.9531,10
0.85651,0.068337,28
0.89321,0.80725,15
0.77107,0.5503,16
0.87854,0.99077,3
0.26697,0.95257,10
0.42311,0.21158,30
0.63278,0.56151,12
0.76851,0.55703,16
0.2787,0.95537,25
0.81038,0.0095371,14
0.26719,0.9531,10
0.89451,0.80891,15
0.84335,0.85429,21
0.11997,0.27604,32
0.2698,0.033142,24
0.1796,0.59251,35
0.038561,0.91638,23
0.63559,0.55189,12
0.84851,0.60248,38
0.85784,0.066385,28
0.3364,0.90386,36
0.24422,0.83872,33
0.76382,0.55755,16
0.11456,0.28062,32
0.26727,0.95232,10
0.89324,0.80756,15
0.63797,0.55352,12
0.26714,0.95232,10
0.84415,0.85511,21
0.85832,0.067965,28
0.27893,0.95529,25
0.42771,0.20793,30
0.26733,0.95196,10
0.76701,0.55361,16
0.9131,0.3321,22
0.89191,0.80748,15
0.040697,0.9165,23
0.28076,0.016588,24
0.12739,0.27595,32
0.85843,0.06886,28
0.63539,0.54965,12
0.39875,0.46101,34
0.84234,0.85533,21
0.33346,0.89099,36
0.84783,0.60855,38
0.75643,0.56337,16
0.26647,0.95189,10
0.24503,0.84047,33
0.27871,0.95518,25
0.33569,0.53776,5
0.8929,0.80715,15
0.87836,0.95825,39
0.43122,0.21207,30
0.3338,0.60955,0
0.879,0.9903,3
0.7653,0.55862,16
0.62693,0.5602,12
0.11904,0.27207,32
0.84229,0.85463,21
0.81087,0.78869,6
0.26744,0.95311,10
0.14509,0.37383,1
0.039826,0.91896,23
0.29272,0.027536,24
0.85739,0.069303,28
0.89258,0.80879,15
0.84475,0.60794,38
0.80393,0.0096853,14
0.27889,0.95518,25
0.76081,0.56362,16
0.26713,0.95271,10
0.24344,0.83857,33
0.62585,0.56138,12
0.84298,0.85416,21
0.33728,0.90455,36
0.11321,0.27788,32
0.99488,0.73328,17
0.26655,0.95252,10
0.42495,0.20229,30
0.76244,0.5669,16
0.27901,0.95511,25
0.8929,0.80646,15
0.26755,0.95327,10
0.85718,0.069893,28
0.30528,0.014966,24
0.041681,0.91727,23
0.84198,0.85443,21
0.62739,0.56086,12
0.7658,0.55833,16
0.84788,0.60867,38
0.26774,0.95276,10
0.11836,0.27995,32
0.17729,0.59389,35
0.89338,0.80746,15
0.85724,0.068941,28
0.24578,0.84052,33
0.27862,0.95548,25
0.33174,0.90214,36
0.26715,0.95223,10
0.42541,0.20536,30
0.91678,0.34408,22
0.84306,0.8546,21
0.40071,0.46368,34
0.85842,0.068447,28
0.11052,0.27884,32
0.62696,0.55607,12
0.12607,0.27355,32
0.89248,0.80759,15
0.33754,0.53722,5
0.044838,0.91807,23
0.50619,0.32855,0
0.27886,0.95575,25
0.87826,0.99115,3
0.26671,0.95226,10
0.28663,0.020443,24
0.24266,0.8352,33
0.85141,0.60498,38
0.84275,0.85341,21
0.89185,0.80613,15
0.26656,0.95217,10
0.11836,0.27864,32
0.6351,0.54917,12
0.42906,0.20783,30
0.8559,0.067834,28
0.80626,0.0096555,14
0.33079,0.89695,36
0.26652,0.95211,10
0.27894,0.9554,25
0.1119,0.27519,32
0.24258,0.84132,33
0.14624,0.37407,1
0.89346,0.8066,15
0.84179,0.85316,21
0.87825,0.95834,39
0.26737,0.95307,10
0.041429,0.91635,23
0.84626,0.60819,38
0.80373,0.78303,6
0.63211,0.54913,12
0.28561,0.027276,24
0.24566,0.83917,33
0.11779,0.27663,32
0.26721,0.95249,10
0.2789,0.95554,25
0.89424,0.80738,15
0.85799,0.067704,28
0.43054,0.20781,30
0.84268,0.85402,21
0.33838,0.8862,36
0.90147,0.34242,22
0.26686,0.95202,10
0.99419,0.73119,17
0.63976,0.56035,12
0.8586,0.067258,28
0.042033,0.91725,23
0.11719,0.27091,32
0.89296,0.80749,15
0.26751,0.95284,10
0.84202,0.85499,21
0.4017,0.46172,34
0.33512,0.53568,5
0.21943,0.76584,0
0.87828,0.99086,3
0.26699,0.95246,10
0.24293,0.8356,33
0.12221,0.27937,32
0.27875,0.95527,25
0.2901,0.0098084,24
0.62786,0.55722,12
0.1777,0.59015,35
0.42446,0.2127,30
0.26737,0.95234,10
0.89168,0.80791,15
0.85981,0.067732,28
0.26656,0.95316,10
0.12334,0.27582,32
0.84348,0.85589,21
0.34122,0.89331,36
0.04095,0.91737,23
0.27883,0.95554,25
0.11624,0.27905,32
0.62761,0.55253,12
0.80695,0.015857,14
0.89266,0.8074,15
0.85853,0.068992,28
0.26712,0.95277,10
0.84255,0.85276,21
0.24272,0.84241,33
0.42897,0.20939,30
0.29615,0.012422,24
0.26736,0.95197,10
0.85722,0.068609,28
0.12373,0.27344,32
0.33786,0.89745,36
0.14289,0.37166,1
0.041877,0.91642,23
0.27861,0.95532,25
0.63873,0.54819,12
0.89309,0.80727,15
0.84302,0.85621,21
0.24222,0.83825,33
0.12136,0.2875,32
0.26747,0.95257,10
0.87892,0.95916,39
0.63893,0.55039,12
0.125,0.28067,32
0.2663,0.95184,10
0.80936,0.78257,6
0.42958,0.20578,30
0.89311,0.80724,15
0.85861,0.068001,28
0.2787,0.95545,25
0.26727,0.95229,10
0.87835,0.99031,3
0.33557,0.53993,5
0.84209,0.85408,21
0.2957,0.020625,24
0.2444,0.84082,33
0.042256,0.9165,23
0.39893,0.46459,34
0.93464,0.34916,22
0.33584,0.89567,36
0.85816,0.067486,28
0.89331,0.80759,15
0.26642,0.9528,10
0.56894,0.86182,0
0.62517,0.55841,12
0.26779,0.95287,10
0.1186,0.2832,32
0.84121,0.85587,21
0.99192,0.73531,17
0.27884,0.95549,25
0.11606,0.27681,32
0.85593,0.067281,28
0.80329,0.013143,14
0.42917,0.21272,30
0.89391,0.80809,15
0.2668,0.95229,10
0.26656,0.95269,10
0.12534,0.27616,32
0.2467,0.84231,33
0.043417,0.91815,23
0.18218,0.59428,35
0.63919,0.55371,12
0.85845,0.069129,28
0.27956,-0.0021201,24
0.84279,0.85352,21
0.26729,0.95248,10
0.11955,0.27876,32
0.33776,0.89695,36
0.2788,0.95544,25
0.89269,0.8075,15
0.26674,0.95228,10
0.63477,0.55685,12
0.24367,0.8401,33
0.26705,0.95331,10
0.84208,0.85386,21
0.42479,0.21008,30
0.12231,0.27737,32
0.85769,0.067149,28
0.89296,0.80619,15
0.26782,0.95208,10
0.042049,0.91721,23
0.28437,0.017776,24
0.87799,0.99147,3
0.6313,0.55561,12
0.24423,0.83572,33
0.33702,0.89635,36
0.33638,0.53762,5
0.84338,0.85484,21
0.27872,0.95542,25
0.26634,0.95271,10
0.12502,0.2761,32
0.89352,0.80645,15
0.90189,0.35118,22
0.663,0.61415,0
0.40225,0.46183,34
0.85818,0.068485,28
0.8781,0.958,39
0.42747,0.20975,30
0.1483,0.37447,1
0.26686,0.95212,10
0.63902,0.55667,12
0.8431,0.85447,21
0.80851,0.7896,6
0.80639,0.01224,14
0.040307,0.91383,23
0.11547,0.27198,32
0.85841,0.070102,28
0.89433,0.8075,15
0.27385,0.034221,24
0.26718,0.95323,10
0.27883,0.95527,25
0.24282,0.83896,33
0.33459,0.88673,36
0.26719,0.95233,10
0.63705,0.55896,12
0.8426,0.85416,21
0.85767,0.067703,28
0.43161,0.2104,30
0.89361,0.80622,15
0.26718,0.95203,10
0.1159,0.27292,32
0.9942,0.73152,17
0.26728,0.95218,10
0.63935,0.55461,12
0.27891,0.95568,25
0.85823,0.068218,28
0.040747,0.9183,23
0.84181,0.8541,21
0.18311,0.5938,35
0.28344,0.01247,24
0.89205,0.80721,15
0.33876,0.89661,36
0.24303,0.83845,33
0.26693,0.95213,10
0.11234,0.27536,32
0.87915,0.99155,3
0.26761,0.95326,10
0.33247,0.53501,5
0.26696,0.95299,10
0.43129,0.20962,30
0.62995,0.56192,12
0.84271,0.85435,21
0.35918,0.25857,0
0.89324,0.80651,15
0.85776,0.068301,28
0.27902,0.95537,25
0.26631,0.95212,10
0.24187,0.83952,33
0.038835,0.9133,23
0.4,0.46243,34
0.91705,0.34428,22
0.8931,0.80737,15
0.85638,0.066643,28
0.33155,0.89495,36
0.29575,0.0074782,24
0.11741,0.2821,32
0.84351,0.85362,21
0.26637,0.95204,10
0.63736,0.55638,12
0.80899,0.009231,14
0.42668,0.20599,30
0.27914,0.95542,25
0.1239,0.28316,32
0.87832,0.95817,39
0.89446,0.8094,15
0.26637,0.95195,10
0.62419,0.56159,12
0.051264,0.91519,23
0.24389,0.84054,33
0.84402,0.85429,21
0.85901,0.068906,28
0.27914,0.95535,25
0.26696,0.95261,10
0.11844,0.27907,32
0.14617,0.37422,1
0.33746,0.89597,36
0.63217,0.56224,12
0.80104,0.78716,6
0.28302,0.019534,24
0.8932,0.8077,15
0.12416,0.27853,32
0.83949,0.85333,21
0.42501,0.20924,30
0.87816,0.99048,3
0.2672,0.95309,10
0.040083,0.91539,23
0.637,0.56343,12
0.27882,0.95569,25
0.12073,0.28653,32
0.85803,0.068281,28
0.24472,0.84039,33
0.33374,0.53706,5
0.26718,0.95264,10
0.017034,0.35675,0
0.11645,0.27951,32
0.89315,0.80747,15
0.99443,0.73269,17
0.8424,0.85473,21
0.63771,0.54863,12
0.28723,0.0242,24
0.34098,0.89921,36
0.12196,0.27445,32
0.17847,0.59384,35
0.921,0.34272,22
0.39997,0.46365,34
0.26778,0.95209,10
0.24245,0.83876,33
0.27876,0.95536,25
0.89361,0.80728,15
0.85849,0.065986,28
0.43001,0.21189,30
0.040872,0.91609,23
0.84185,0.85365,21
0.80876,0.0082935,14
0.26632,0.95327,10
0.11917,0.27074,32
0.63013,0.55756,12
0.85588,0.068364,28
0.89287,0.8089,15
0.11419,0.27656,32
0.26754,0.95188,10
0.33792,0.90027,36
0.30192,0.018601,24
0.27889,0.95527,25
0.84266,0.85303,21
0.24432,0.84225,33
0.63197,0.56289,12
0.43173,0.20451,30
0.89285,0.80902,15
0.040699,0.91541,23
0.87839,0.95802,39
0.87799,0.99089,3
0.1183,0.27928,32
0.85742,0.06721,28
0.24382,0.83825,33
0.84388,0.85566,21
0.14274,0.37466,1
0.81925,0.62552,0
0.62432,0.56271,12
0.33269,0.53686,5
0.28682,0.015725,24
0.27853,0.95549,25
0.89292,0.80731,15
0.33298,0.90003,36
0.80478,0.79001,6
0.24866,0.83924,33
0.42463,0.20418,30
0.84207,0.85349,21
0.1273,0.2785,32
0.042579,0.91569,23
0.62696,0.55295,12
0.85879,0.066978,28
0.89297,0.80716,15
0.27908,0.95529,25
0.39994,0.46246,34
0.80394,0.012074,14
0.30747,0.010708,24
0.62912,0.56102,12
0.84476,0.85394,21
0.89306,0.80729,15
0.12451,0.2766,32
0.338,0.89557,36
0.91905,0.34916,22
0.85808,0.068158,28
0.99661,0.73206,17
0.17715,0.59269,35
0.42343,0.20527,30
0.24435,0.83841,33
0.043698,0.91559,23
0.85659,0.069194,28
0.89357,0.80663,15
0.84088,0.85437,21
0.63462,0.54765,12
0.1203,0.28691,32
0.27873,0.9557,25
0.11614,0.2784,32
0.29787,0.010138,24
0.85807,0.070104,28
0.87814,0.99092,3
0.34713,0.89142,36
0.89349,0.80803,15
0.62792,0.55151,12
0.84097,0.85384,21
0.33738,0.54059,5
0.42768,0.21132,30
0.043955,0.91496,23
0.27903,0.95558,25
0.85813,0.068027,28
0.24277,0.84013,33
0.12037,0.27686,32
0.28079,0.75186,0
0.89351,0.80701,15
0.87834,0.9584,39
0.84285,0.8533,21
0.63217,0.55366,12
0.85786,0.068097,28
0.12059,0.2793,32
0.80415,0.012533,14
0.27894,0.95568,25
0.28243,0.0095654,24
0.24259,0.83691,33
0.40249,0.46463,34
0.11981,0.27697,32
0.14624,0.37402,1
0.42863,0.20917,30
0.33905,0.89623,36
0.62841,0.56372,12
0.035684,0.91473,23
0.80149,0.782,6
0.89227,0.80797,15
0.85609,0.067639,28
0.84316,0.85447,21
0.27902,0.95558,25
0.24236,0.83675,33
0.91298,0.34748,22
0.12606,0.27936,32
0.62638,0.5548,12
0.89353,0.80635,15
0.84181,0.85581,21
0.29404,0.017171,24
0.85602,0.067881,28
0.34507,0.89794,36
0.040654,0.9189,23
0.87774,0.99071,3
0.42272,0.21288,30
0.24101,0.8376,33
0.63636,0.54751,12
0.10976,0.28128,32
0.17763,0.59529,35
0.27892,0.9554,25
0.99581,0.73368,17
0.11035,0.27822,32
0.89273,0.807,15
0.33495,0.53722,5
0.84198,0.85433,21
0.85811,0.068858,28
0.29388,0.023203,24
0.63114,0.54827,12
0.42827,0.20763,30
0.2788,0.95533,25
0.89407,0.80707,15
0.84207,0.85366,21
0.042569,0.91721,23
0.11786,0.27709,32
0.33037,0.8989,36
0.80334,0.0099735,14
0.24363,0.83816,33
0.12056,0.27902,32
0.3989,0.46398,34
0.89324,0.80722,15
0.63416,0.55228,12
0.27895,0.95523,25
0.84283,0.85649,21
0.85732,0.070454,28
0.87822,0.95835,39
0.034301,0.78145,0
0.27658,0.017642,24
0.42931,0.2101,30
0.14611,0.37252,1
0.041596,0.91838,23
0.12463,0.28544,32
0.89327,0.8067,15
0.90325,0.32682,22
0.877,0.98852,3
0.63674,0.5577,12
0.84298,0.85383,21
0.24524,0.83959,33
0.80168,0.79578,6
0.11552,0.27401,32
0.85782,0.068221,28
0.34331,0.893,36
0.11559,0.28183,32
0.27889,0.95552,25
0.6291,0.55067,12
0.33445,0.53977,5
0.89067,0.80748,15
0.84124,0.85344,21
0.29927,0.014116,24
0.42853,0.20539,30
0.24181,0.84079,33
0.042985,0.91991,23
0.11967,0.27036,32
0.85692,0.068573,28
0.27897,0.95518,25
0.11928,0.27918,32
0.85996,0.067116,28
0.33718,0.90069,36
0.63606,0.55356,12
0.84208,0.85484,21
0.89314,0.80731,15
0.81074,0.0099821,14
0.17785,0.59372,35
0.99457,0.73287,17
0.24494,0.84057,33
0.12724,0.27924,32
0.27874,0.95534,25
0.044844,0.91465,23
0.4301,0.20682,30
0.89278,0.80716,15
0.40144,0.46287,34
0.11948,0.27956,32
0.287,0.011768,24
0.8423,0.85207,21
0.89616,0.86314,0
0.626,0.54997,12
0.24344,0.84018,33
0.85709,0.068256,28
0.1201,0.28223,32
0.33979,0.8952,36
0.89449,0.80804,15
0.87841,0.99062,3
0.63908,0.562,12
0.84204,0.85467,21
0.27868,0.95523,25
0.85642,0.067828,28
0.87729,0.95738,39
0.040958,0.91765,23
0.93209,0.36223,22
0.11825,0.27556,32
0.42226,0.20354,30
0.26791,0.0078459,24
0.89464,0.80789,15
0.33404,0.53831,5
0.641,0.55756,12
0.24304,0.83729,33
0.84421,0.85435,21
0.14656,0.37176,1
0.80359,0.78569,6
0.85748,0.067937,28
0.089924,0.582,19
0.11565,0.28671,32
0.347,0.89,36
0.27902,0.9553,25
0.89326,0.80731,15
0.63407,0.55135,12
0.80587,0.0087551,14
0.043193,0.91888,23
0.84427,0.85522,21
0.092572,0.58381,19
0.43232,0.20337,30
0.30651,0.0087543,24
0.62581,0.56106,12
0.12264,0.27176,32
0.24406,0.84036,33
0.2789,0.95531,25
0.893,0.80717,15
0.091553,0.58594,19
0.85838,0.068462,28
0.40191,0.4634,34
0.84215,0.85553,21
0.33097,0.89476,36
0.62592,0.5596,12
0.17734,0.59256,35
0.093938,0.58081,19
0.043581,0.91746,23
0.75296,0.081594,0
0.87764,0.9918,3
0.89322,0.80706,15
0.99345,0.73312,17
0.11117,0.27677,32
0.43248,0.2095,30
0.24345,0.84026,33
0.27891,0.9553,25
0.28365,0.015435,24
0.090201,0.58062,19
0.84289,0.85555,21
0.12114,0.27949,32
0.85763,0.066902,28
0.6383,0.56172,12
0.33539,0.54035,5
0.89344,0.8056,15
0.090657,0.58431,19
0.85978,0.067591,28
0.24042,0.83789,33
0.34107,0.89089,36
0.91248,0.35369,22
0.84264,0.85494,21
0.042682,0.91761,23
0.62507,0.55857,12
0.092148,0.58456,19
0.43216,0.20785,30
0.27894,0.95531,25
0.10996,0.28157,32
0.87809,0.96086,39
0.80301,0.013185,14
0.85705,0.070026,28
0.89351,0.80771,15
0.27639,0.027749,24
0.092001,0.58299,19
0.842,0.85529,21
0.63287,0.54892,12
0.24397,0.84053,33
0.11352,0.27565,32
0.80628,0.79073,6
0.33911,0.89711,36
0.89361,0.80699,15
0.27895,0.95514,25
0.091409,0.58432,19
0.040134,0.91643,23
0.85707,0.067096,28
0.42675,0.21164,30
0.39964,0.46257,34
0.84308,0.85539,21
0.87838,0.9909,3
0.46649,1.0635,0
0.095826,0.58862,19
0.24377,0.83741,33
0.27995,0.026021,24
0.14146,0.37172,1
0.11823,0.27833,32
0.62863,0.55762,12
0.89281,0.80736,15
0.27846,0.95533,25
0.85737,0.067728,28
0.092464,0.58399,19
0.33669,0.89237,36
0.84215,0.85365,21
0.040416,0.91636,23
0.63319,0.54855,12
0.89253,0.80558,15
0.85875,0.070048,28
0.33623,0.53814,5
0.11568,0.28143,32
0.092382,0.58291,19
0.27902,0.95543,25
0.42984,0.20984,30
0.17792,0.59421,35
0.92192,0.36014,22
0.24726,0.83875,33
0.2864,0.022357,24
0.84236,0.85388,21
0.088916,0.58452,19
0.99416,0.73423,17
0.89332,0.80736,15
0.63777,0.54738,12
0.80861,0.01408,14
0.85741,0.067935,28
0.12003,0.28036,32
0.34089,0.90442,36
0.092269,0.58393,19
0.27898,0.95544,25
0.042708,0.91566,23
0.84307,0.85355,21
0.64079,0.56121,12
0.87826,0.95765,39
0.11665,0.27145,32
0.092271,0.5821,19
0.8939,0.80565,15
0.4301,0.20916,30
0.24489,0.83863,33
0.28449,0.015929,24
0.87708,0.99005,3
0.092437,0.58519,19
0.27882,0.95531,25
0.4019,0.46205,34
0.85782,0.070097,28
0.843,0.85404,21
0.63352,0.55724,12
0.34824,0.90051,36
0.11909,0.27974,32
0.042641,0.91719,23
0.89366,0.80763,15
0.091725,0.58485,19
0.29654,1.0355,0
0.8036,0.78646,6
0.84366,0.8537,21
0.33465,0.5389,5
0.092601,0.58628,19
0.28213,0.030092,24
0.24653,0.83929,33
0.42825,0.21203,30
0.12534,0.28181,32
0.6249,0.54706,12
0.85786,0.068283,28
0.27894,0.95541,25
0.89402,0.80687,15
0.09211,0.58429,19
0.04155,0.91823,23
0.14781,0.37313,1
0.33336,0.89788,36
0.24531,0.83995,33
0.84103,0.85403,21
0.12573,0.27529,32
0.63332,0.56062,12
0.80952,0.014709,14
0.89315,0.80731,15
0.27904,0.95559,25
0.92596,0.32897,22
0.090269,0.58205,19
0.1185,0.27792,32
0.85799,0.068321,28
0.43223,0.2022,30
0.17799,0.5938,35
0.26397,0.013273,24
0.24276,0.84056,33
0.84325,0.85403,21
0.090805,0.58386,19
0.63778,0.55154,12
0.89316,0.80728,15
0.85986,0.067893,28
0.038622,0.92054,23
0.87858,0.99081,3
0.99546,0.7327,17
0.12025,0.27937,32
0.088936,0.58517,19
0.33034,0.89177,36
0.27909,0.95569,25
0.24467,0.83813,33
0.84403,0.85615,21
0.85795,0.06824,28
0.39897,0.46236,34
0.060299,0.63897,0
0.89335,0.80793,15
0.091138,0.58213,19
0.87843,0.95802,39
0.63503,0.55197,12
0.42409,0.21292,30
0.12379,0.27826,32
0.2839,0.033001,24
0.27863,0.95528,25
0.85929,0.06922,28
0.090411,0.58234,19
0.3337,0.53631,5
0.84256,0.85545,21
0.041379,0.91732,23
0.11893,0.27629,32
0.62977,0.55888,12
0.89249,0.80943,15
0.34447,0.89707,36
0.24443,0.84159,33
0.090202,0.58575,19
0.12247,0.27399,32
0.27884,0.95513,25
0.80081,0.78665,6
0.8081,0.01253,14
0.11166,0.27688,32
0.8426,0.85457,21
0.42813,0.20623,30
0.091772,0.58441,19
0.85798,0.068289,28
0.89356,0.80679,15
0.92281,0.35466,22
0.62638,0.55129,12
0.29381,0.0087373,24
0.24472,0.8374,33
0.037559,0.91279,23
0.27882,0.95522,25
0.09034,0.57938,19
0.14499,0.37191,1
0.11513,0.283,32
0.84,0.85528,21
0.87812,0.99089,3
0.33168,0.88816,36
0.89364,0.80725,15
0.091413,0.58493,19
0.12343,0.27975,32
0.8574,0.068727,28
0.63406,0.55059,12
0.24136,0.84216,33
0.42581,0.21047,30
0.11883,0.27624,32
0.2787,0.95552,25
0.092841,0.58412,19
0.84022,0.85428,21
0.17779,0.5932,35
0.40196,0.46377,34
0.042031,0.91914,23
0.89284,0.80696,15
0.28528,0.012369,24
0.27894,0.95545,25
0.65297,0.60101,0
0.090316,0.58447,19
0.33778,0.89552,36
0.62728,0.55581,12
0.33522,0.53638,5
0.85776,0.068023,28
0.99138,0.73248,17
0.84305,0.85514,21
0.12502,0.27525,32
0.090968,0.58694,19
0.89312,0.80729,15
0.24524,0.83744,33
0.87761,0.95869,39
0.42975,0.20814,30
0.1186,0.27861,32
0.043838,0.9202,23
0.091035,0.58444,19
0.63788,0.55914,12
0.80893,0.011759,14
0.29951,0.031165,24
0.27875,0.95532,25
0.1135,0.28281,32
0.84404,0.85416,21
0.8585,0.067004,28
0.89309,0.8078,15
0.33615,0.89854,36
0.9013,0.34871,22
0.091847,0.58445,19
0.24198,0.83885,33
0.62675,0.54847,12
0.87776,0.99093,3
0.091918,0.58409,19
0.8446,0.85468,21
0.42954,0.20226,30
0.80289,0.78665,6
0.12159,0.27875,32
0.89341,0.80759,15
0.14317,0.37546,1
0.27894,0.95556,25
0.12105,0.28617,32
0.045038,0.92075,23
0.85732,0.068665,28
0.26812,0.0064841,24
0.093564,0.58235,19
0.62702,0.55831,12
0.11605,0.27231,32
0.89286,0.80633,15
0.84085,0.85468,21
0.85887,0.06896,28
0.3989,0.46104,34
0.24356,0.83956,33
0.34185,0.89325,36
0.09226,0.58329,19
0.2791,0.95526,25
0.33673,0.53812,5
0.85837,0.069068,28
0.1199,0.27888,32
0.62663,0.55439,12
0.89325,0.80725,15
0.42227,0.20958,30
0.041811,0.91942,23
0.091945,0.58452,19
0.84193,0.85282,21
0.1794,0.59508,35
0.2829,0.0093062,24
0.85756,0.067117,28
0.14266,0.091139,0
0.096459,0.58581,19
0.27911,0.95547,25
0.89431,0.80803,15
0.80779,0.010667,14
0.11346,0.27885,32
0.24319,0.8409,33
0.63773,0.56382,12
0.3417,0.89757,36
0.84278,0.85379,21
0.093795,0.58376,19
0.11428,0.27172,32
0.27858,0.95544,25
0.99406,0.73317,17
0.9164,0.34379,22
0.87883,0.95754,39
0.42254,0.21154,30
0.85592,0.068323,28
0.04107,0.91595,23
0.63456,0.54896,12
0.89397,0.80615,15
0.87802,0.99097,3
0.092643,0.58444,19
0.84235,0.85373,21
0.85811,0.068113,28
0.28246,0.0021571,24
0.11913,0.28154,32
0.89177,0.80614,15
0.24074,0.83963,33
0.092,0.58532,19
0.62467,0.56108,12
0.34786,0.89679,36
0.27879,0.95542,25
0.85954,0.066787,28
0.84291,0.85578,21
0.14603,0.37522,1
0.041166,0.91691,23
0.42485,0.20354,30
0.091758,0.5838,19
0.40122,0.46187,34
0.89341,0.80754,15
0.11665,0.2779,32
0.33655,0.53807,5
0.80477,0.78695,6
0.24524,0.83989,33
0.092164,0.58281,19
0.27324,0.033393,24
0.27861,0.95535,25
