@relation scenarioA_data_3-weka.filters.unsupervised.attribute.NumericToNominal-Rlast
@attribute 1 numeric
@attribute 2 numeric
@attribute class {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35}

@data
0.60641,0.9219,12
0.69079,0.60195,27
0.074106,0.1801,18
0.88865,0.36948,8
0.73193,0.93312,33
0.43588,0.11447,7
0.95671,0.57596,0
0.7533,0.75442,1
0.86977,0.50505,35
0.14156,0.47262,17
0.46387,0.81339,28
0.54535,0.46831,34
0.69066,0.60254,27
0.53488,0.67912,10
0.60327,0.91981,12
0.43584,0.11412,7
0.4051,0.80107,22
0.61062,0.68615,21
0.9958,0.49898,25
0.029849,0.46869,31
0.50661,0.48074,9
0.69068,0.60276,27
0.43586,0.1145,7
0.5445,0.46897,34
0.14179,0.47282,17
0.83213,0.74246,0
0.15817,0.99604,29
0.069836,0.013833,14
0.60632,0.92182,12
0.15077,0.44342,13
0.87073,0.50506,35
0.53464,0.67933,10
0.69026,0.60182,27
0.73219,0.93233,33
0.43563,0.11408,7
0.61105,0.68564,21
0.54462,0.46784,34
0.69089,0.60201,27
0.14182,0.47231,17
0.90443,0.78737,0
0.89041,0.37127,8
0.60571,0.91931,12
0.87001,0.50439,35
0.43638,0.11454,7
0.53343,0.67895,10
0.75291,0.75476,1
0.69026,0.60266,27
0.61104,0.68579,21
0.54436,0.46799,34
0.7322,0.93053,33
0.43632,0.1145,7
0.87061,0.50496,35
0.69024,0.60199,27
0.6058,0.92139,12
0.99519,0.4979,25
0.074694,0.18333,18
0.45733,0.81989,28
0.97966,0.41497,0
0.14168,0.47233,17
0.029895,0.46685,31
0.72998,0.93044,33
0.53543,0.67812,10
0.54345,0.46858,34
0.43588,0.11456,7
0.69089,0.60177,27
0.61168,0.68542,21
0.50655,0.4802,9
0.16104,0.99851,29
0.40568,0.80211,22
0.6034,0.92076,12
0.43576,0.11465,7
0.32685,0.91771,0
0.14157,0.47256,17
0.69034,0.60196,27
0.73032,0.93062,33
0.54436,0.46701,34
0.061541,0.017006,14
0.53345,0.67831,10
0.86996,0.50494,35
0.15104,0.44366,13
0.6115,0.68575,21
0.88817,0.37038,8
0.43562,0.1145,7
0.69007,0.60241,27
0.60413,0.92202,12
0.75339,0.7543,1
0.54433,0.46795,34
0.14195,0.47257,17
0.48793,0.60143,0
0.43619,0.11416,7
0.69071,0.60194,27
0.87054,0.50512,35
0.5329,0.67924,10
0.995,0.49824,25
0.73134,0.93225,33
0.030451,0.46721,31
0.43631,0.11459,7
0.60636,0.92218,12
0.61096,0.68575,21
0.69033,0.6023,27
0.54385,0.46935,34
0.14169,0.47269,17
0.69204,0.16386,0
0.43588,0.11447,7
0.87007,0.50483,35
0.45702,0.81507,28
0.69108,0.60261,27
0.072398,0.18007,18
0.53479,0.67984,10
0.1606,0.99603,29
0.60505,0.92014,12
0.5441,0.46788,34
0.50642,0.47957,9
0.43583,0.11449,7
0.61148,0.68571,21
0.73336,0.9319,33
0.6903,0.60197,27
0.14197,0.47285,17
0.28764,0.64863,0
0.75323,0.75479,1
0.88861,0.36955,8
0.40499,0.80361,22
0.43556,0.11466,7
0.60686,0.92025,12
0.54575,0.46877,34
0.69016,0.60255,27
0.53395,0.67932,10
0.065326,0.01524,14
0.8701,0.50434,35
0.6116,0.68573,21
0.73135,0.93228,33
0.030212,0.46766,31
0.69028,0.60183,27
0.99572,0.49803,25
0.15074,0.44339,13
0.43583,0.11406,7
0.14111,0.47243,17
0.047394,0.80457,0
0.54485,0.46808,34
0.60726,0.92142,12
0.53479,0.67826,10
0.69035,0.60241,27
0.43572,0.11465,7
0.87065,0.50437,35
0.61155,0.68629,21
0.54357,0.4662,34
0.14183,0.47287,17
0.43579,0.11407,7
0.69074,0.60237,27
0.60481,0.92184,12
0.73247,0.93094,33
0.23373,0.69539,0
0.15934,0.99832,29
0.50662,0.48018,9
0.46608,0.8173,28
0.5351,0.68079,10
0.75334,0.75478,1
0.6907,0.60234,27
0.43584,0.11497,7
0.074058,0.18138,18
0.88729,0.37014,8
0.54561,0.46835,34
0.14189,0.47272,17
0.60833,0.92014,12
0.61159,0.68621,21
0.87004,0.50498,35
0.69027,0.60181,27
0.83063,0.29618,0
0.030644,0.46831,31
0.99577,0.499,25
0.73199,0.93202,33
0.54417,0.46741,34
0.53502,0.6793,10
0.40407,0.80229,22
0.065749,0.017078,14
0.69074,0.60186,27
0.60627,0.92455,12
0.14154,0.47249,17
0.61161,0.68572,21
0.69071,0.60252,27
0.059745,0.27116,0
0.73239,0.93223,33
0.54508,0.46851,34
0.15081,0.44341,13
0.53352,0.67924,10
0.87004,0.50418,35
0.14178,0.47277,17
0.6056,0.91884,12
0.69067,0.60282,27
0.75285,0.75494,1
0.16186,0.99766,29
0.61147,0.68538,21
0.54356,0.46812,34
0.89051,0.37109,8
0.69033,0.60234,27
0.73187,0.93057,33
0.50585,0.48009,9
0.4927,0.69008,0
0.53513,0.68074,10
0.60406,0.91748,12
0.030734,0.46845,31
0.14177,0.47279,17
0.071919,0.18098,18
0.69075,0.60178,27
0.99514,0.49823,25
0.87071,0.50499,35
0.4532,0.81456,28
0.61105,0.68574,21
0.5444,0.46806,34
0.68997,0.6019,27
0.73157,0.93254,33
0.09926,0.66072,0
0.14174,0.47285,17
0.60583,0.91704,12
0.53423,0.67985,10
0.067416,0.020889,14
0.54393,0.46855,34
0.40802,0.80208,22
0.69012,0.6019,27
0.61066,0.68555,21
0.75291,0.7544,1
0.87014,0.50434,35
0.60216,0.92137,12
0.73191,0.93024,33
0.69069,0.60184,27
0.15914,0.99627,29
0.14194,0.47244,17
0.54256,0.4696,34
0.58057,0.021702,0
0.88847,0.37326,8
0.53182,0.67924,10
0.15082,0.4437,13
0.87059,0.50433,35
0.69079,0.6024,27
0.030289,0.46886,31
0.6117,0.68566,21
0.50592,0.47975,9
0.60578,0.92123,12
0.99594,0.49883,25
0.54446,0.46756,34
0.8707,0.50488,35
0.69031,0.602,27
0.39713,0.24981,0
0.53407,0.67858,10
0.14189,0.47275,17
0.73125,0.93186,33
0.61149,0.68575,21
0.073502,0.1812,18
0.60526,0.91929,12
0.54373,0.46726,34
0.69033,0.60192,27
0.45183,0.81343,28
0.75251,0.755,1
0.87003,0.50501,35
0.73099,0.93162,33
0.69074,0.60239,27
0.14159,0.4726,17
0.54386,0.8901,0
0.5333,0.68079,10
0.06555,0.014328,14
0.54408,0.4687,34
0.60567,0.91801,12
0.61145,0.68559,21
0.69031,0.6025,27
0.88943,0.37179,8
0.40606,0.80323,22
0.86991,0.50516,35
0.16087,0.99776,29
0.030799,0.46778,31
0.73336,0.93243,33
0.99516,0.49819,25
0.69026,0.60241,27
0.53577,0.67846,10
0.1416,0.47249,17
0.54479,0.46825,34
0.467,0.49111,0
0.60662,0.92201,12
0.61085,0.6865,21
0.5063,0.48046,9
0.15111,0.44344,13
0.69022,0.60169,27
0.73082,0.93071,33
0.54303,0.46794,34
0.14187,0.47269,17
0.8699,0.5043,35
0.75322,0.75417,1
0.60385,0.92114,12
0.53532,0.67853,10
0.6903,0.60251,27
0.16445,0.52397,0
0.61158,0.68623,21
0.46176,0.81446,28
0.072416,0.18044,18
0.69034,0.60255,27
0.73226,0.93195,33
0.54376,0.4681,34
0.86995,0.50415,35
0.60337,0.92068,12
0.14161,0.47289,17
0.030381,0.46758,31
0.88822,0.37051,8
0.53435,0.67838,10
0.086262,0.46274,0
0.69067,0.60186,27
0.06491,0.016968,14
0.61152,0.6863,21
0.99581,0.49815,25
0.16125,0.9959,29
0.54404,0.46812,34
0.86996,0.50418,35
0.60538,0.92186,12
0.6903,0.60183,27
0.40474,0.80169,22
0.14159,0.47233,17
0.73109,0.93103,33
0.53692,0.68004,10
0.57983,0.71075,0
0.50639,0.48004,9
0.69069,0.60245,27
0.54433,0.46947,34
0.61157,0.68568,21
0.75324,0.75439,1
0.60643,0.91929,12
0.15092,0.444,13
0.69093,0.60199,27
0.73248,0.93109,33
0.87087,0.5044,35
0.14173,0.47275,17
0.54554,0.46839,34
0.53748,0.67903,10
0.83326,0.71554,0
0.61109,0.68576,21
0.69064,0.6023,27
0.029961,0.46826,31
0.60504,0.919,12
0.89061,0.36939,8
0.45827,0.81272,28
0.7313,0.93204,33
0.99517,0.49823,25
0.074353,0.18013,18
0.69076,0.6018,27
0.14183,0.47228,17
0.5345,0.67907,10
0.87065,0.50481,35
0.1583,0.9982,29
0.60409,0.9196,12
0.80086,0.90263,0
0.61083,0.68623,21
0.69036,0.60231,27
0.066878,0.020118,14
0.7329,0.93172,33
0.75284,0.75479,1
0.69029,0.60192,27
0.14193,0.47249,17
0.50626,0.48065,9
0.60377,0.91961,12
0.53452,0.67972,10
0.40578,0.80165,22
0.61151,0.68617,21
0.77034,0.54329,0
0.69018,0.60168,27
0.87011,0.50481,35
0.73248,0.93109,33
0.029892,0.46734,31
0.88803,0.372,8
0.60381,0.92132,12
0.14204,0.47276,17
0.15107,0.44378,13
0.69082,0.60234,27
0.99582,0.49822,25
0.53683,0.67915,10
0.61151,0.68567,21
0.15045,0.59559,0
0.73204,0.93025,33
0.69065,0.60188,27
0.14186,0.47268,17
0.16065,0.99822,29
0.60658,0.92119,12
0.45706,0.8123,28
0.86997,0.50437,35
0.6902,0.60252,27
0.75341,0.75445,1
0.53541,0.67872,10
0.07349,0.18083,18
0.61142,0.68552,21
0.4697,0.33873,0
0.070619,0.014521,14
0.60457,0.92011,12
0.69066,0.6026,27
0.142,0.47262,17
0.73069,0.93146,33
0.50556,0.48001,9
0.030101,0.46802,31
0.89122,0.36992,8
0.69012,0.60242,27
0.53575,0.67901,10
0.94819,0.06355,0
0.61086,0.68613,21
0.8707,0.50433,35
0.99499,0.4978,25
0.60441,0.92202,12
0.40574,0.80309,22
0.14184,0.4727,17
0.69095,0.60184,27
0.73025,0.93224,33
0.60576,0.92121,12
0.53307,0.67789,10
0.15853,0.99589,29
0.69068,0.60241,27
1.0174,0.2815,0
0.15088,0.44343,13
0.61103,0.68615,21
0.87055,0.50491,35
0.75288,0.75431,1
0.14185,0.47246,17
0.46388,0.81658,28
0.69019,0.602,27
0.60661,0.92102,12
0.53416,0.67834,10
0.61156,0.68617,21
0.03089,0.468,31
0.32188,0.48268,0
0.69029,0.60171,27
0.073901,0.17997,18
0.14179,0.47294,17
0.87017,0.50484,35
0.73093,0.93142,33
0.064711,0.014543,14
0.50617,0.47973,9
0.89008,0.36975,8
0.99608,0.49874,25
0.69033,0.60196,27
0.60817,0.92235,12
0.73092,0.9311,33
0.61078,0.68627,21
0.53474,0.67916,10
0.87004,0.50424,35
0.90652,0.74145,0
0.69024,0.60199,27
0.14214,0.47252,17
0.40502,0.80235,22
0.75287,0.75444,1
0.60494,0.91895,12
0.15918,0.99778,29
0.69082,0.60236,27
0.72964,0.93047,33
0.87077,0.50441,35
0.14149,0.47238,17
0.61108,0.68549,21
0.53455,0.67936,10
0.69171,0.12483,0
0.69035,0.60179,27
0.030761,0.46756,31
0.15072,0.44398,13
0.60472,0.91934,12
0.46696,0.81751,28
0.87063,0.5049,35
0.69072,0.60198,27
0.88868,0.37039,8
0.73017,0.93162,33
0.6115,0.68571,21
0.99517,0.49783,25
0.14161,0.47234,17
0.53826,0.67902,10
0.5057,0.48066,9
0.079574,0.18437,18
0.69064,0.60232,27
0.83464,0.53907,0
0.60816,0.91793,12
0.062353,0.016726,14
0.87064,0.50495,35
0.73209,0.93083,33
0.75331,0.75436,1
0.69069,0.60267,27
0.61099,0.68549,21
0.14163,0.47254,17
0.53552,0.67877,10
0.60801,0.92219,12
0.16119,0.99769,29
0.69032,0.60243,27
0.99726,0.60585,0
0.73067,0.93152,33
0.87013,0.50485,35
0.031086,0.46784,31
0.40864,0.80349,22
0.73101,0.93015,33
0.69031,0.60253,27
0.61107,0.68578,21
0.14193,0.4727,17
0.60606,0.92182,12
0.89005,0.3703,8
0.53676,0.68007,10
0.46226,0.81999,28
0.92926,0.36957,0
0.69064,0.60187,27
0.99606,0.49809,25
0.15096,0.44336,13
0.60616,0.91856,12
0.6116,0.68579,21
0.86999,0.50417,35
0.14162,0.47267,17
0.69033,0.60198,27
0.50571,0.4806,9
0.75331,0.75475,1
0.73081,0.93095,33
0.53382,0.67794,10
0.86621,0.63664,0
0.07266,0.18075,18
0.69075,0.6019,27
0.062053,0.01443,14
0.60466,0.92223,12
0.87068,0.50435,35
0.61148,0.68552,21
0.14158,0.47242,17
0.16176,0.9982,29
0.031557,0.46782,31
0.69092,0.60165,27
0.53747,0.67991,10
0.72938,0.93182,33
0.5078,0.54177,0
0.88764,0.37084,8
0.69064,0.60237,27
0.6069,0.92252,12
0.99594,0.4982,25
0.61087,0.68611,21
0.1418,0.47241,17
0.40468,0.80211,22
0.69023,0.60182,27
0.45375,0.81613,28
0.53534,0.67845,10
0.87014,0.50483,35
0.38871,0.18472,0
0.75274,0.75413,1
0.6059,0.92243,12
0.73255,0.93181,33
0.69075,0.60198,27
0.142,0.47277,17
0.50638,0.48054,9
0.61108,0.68643,21
0.15115,0.44373,13
0.69034,0.60235,27
0.53503,0.67917,10
0.60258,0.1319,0
0.60377,0.92137,12
0.030438,0.46763,31
0.87005,0.50395,35
0.06382,0.018369,14
0.14195,0.47253,17
0.71719,0.68561,32
0.0723,0.18016,18
0.732,0.93239,33
0.15917,0.99843,29
0.61149,0.68573,21
0.88856,0.36984,8
0.60437,0.91792,12
0.99498,0.49877,25
0.76565,0.93114,0
0.71686,0.6861,32
0.53401,0.67762,10
0.87066,0.50494,35
0.14189,0.47273,17
0.39394,0.078919,2
0.75289,0.75484,1
0.71566,0.68682,32
0.60452,0.92132,12
0.73175,0.93237,33
0.61143,0.68622,21
0.39534,0.079723,2
0.18682,0.080914,0
0.71763,0.68351,32
0.46101,0.82006,28
0.53498,0.67941,10
0.40536,0.80149,22
0.1422,0.47273,17
0.029686,0.46719,31
0.5062,0.48044,9
0.39505,0.078312,2
0.6029,0.92017,12
0.8706,0.5049,35
0.61093,0.68626,21
0.71583,0.68734,32
0.73256,0.93175,33
0.5342,0.68008,10
0.90861,0.032019,0
0.15084,0.4434,13
0.88791,0.37222,8
0.1419,0.47285,17
0.16138,0.99813,29
0.39852,0.077623,2
0.71564,0.68733,32
0.069283,0.018927,14
0.99572,0.4988,25
0.6039,0.92005,12
0.86982,0.50434,35
0.73113,0.9318,33
0.073709,0.18139,18
0.61145,0.68617,21
0.71502,0.6846,32
0.75327,0.75495,1
0.39332,0.078037,2
0.33331,0.09912,0
0.53605,0.67913,10
0.14195,0.47253,17
0.71517,0.68491,32
0.60434,0.92243,12
0.61154,0.68554,21
0.030153,0.46779,31
0.8708,0.50438,35
0.71476,0.68688,32
0.7322,0.93256,33
0.40785,0.55574,0
0.14138,0.47274,17
0.53262,0.67747,10
0.60513,0.92229,12
0.73121,0.93284,33
0.50641,0.47997,9
0.39532,0.077837,2
0.71592,0.6872,32
0.40453,0.8045,22
0.99517,0.49899,25
0.45212,0.81952,28
0.88875,0.36928,8
0.6111,0.68631,21
0.16154,0.99816,29
0.71605,0.68631,32
0.75332,0.75485,1
0.14151,0.47271,17
0.53763,0.78461,0
0.60732,0.91955,12
0.5357,0.67929,10
0.39401,0.078323,2
0.87009,0.50439,35
0.15113,0.44351,13
0.71523,0.68711,32
0.73045,0.93013,33
0.066689,0.017194,14
0.071604,0.18157,18
0.61168,0.6856,21
0.39438,0.07817,2
0.60509,0.91918,12
0.03014,0.4677,31
0.14139,0.47238,17
0.71837,0.68335,32
0.8701,0.50427,35
0.53498,0.67828,10
0.39596,0.9464,0
0.7325,0.93208,33
0.71764,0.68615,32
0.39394,0.078447,2
0.61111,0.6855,21
0.39399,0.08117,2
0.60323,0.92149,12
0.14195,0.4725,17
0.99507,0.49785,25
0.88738,0.37056,8
0.87063,0.50432,35
0.50619,0.47989,9
0.5334,0.67996,10
0.43597,0.55262,0
0.71683,0.6853,32
0.75288,0.7549,1
0.4533,0.82034,28
0.73106,0.93221,33
0.16073,0.99796,29
0.60656,0.91792,12
0.7143,0.68624,32
0.40375,0.80229,22
0.61147,0.68577,21
0.87056,0.50438,35
0.14205,0.47269,17
0.71525,0.68548,32
0.53412,0.67935,10
0.38628,0.039143,0
0.03097,0.46823,31
0.39438,0.081323,2
0.73248,0.9304,33
0.6051,0.9192,12
0.066696,0.018685,14
0.15081,0.44346,13
0.61155,0.68625,21
0.71661,0.68634,32
0.07874,0.1821,18
0.142,0.47263,17
0.39487,0.078789,2
0.53437,0.67961,10
0.87062,0.50432,35
0.34283,0.919,0
0.88776,0.37095,8
0.60596,0.92147,12
0.71348,0.68474,32
0.73204,0.93245,33
0.995,0.49883,25
0.75293,0.755,1
0.61152,0.68563,21
0.71639,0.68874,32
0.14188,0.47266,17
0.5061,0.48051,9
0.43243,0.10065,0
0.16106,0.99543,29
0.71648,0.68668,32
0.39677,0.079284,2
0.53505,0.67744,10
0.60654,0.92061,12
0.8706,0.50486,35
0.030211,0.46751,31
0.7168,0.68638,32
0.61152,0.68631,21
0.46352,0.81411,28
0.1418,0.47272,17
0.39382,0.078855,2
0.40452,0.80281,22
0.73218,0.93044,33
0.72294,0.76144,0
0.71642,0.68716,32
0.60709,0.92079,12
0.53401,0.67793,10
0.87009,0.50502,35
0.73081,0.932,33
0.88766,0.36833,8
0.065068,0.020049,14
0.61104,0.68577,21
0.99519,0.49794,25
0.71593,0.68658,32
0.14202,0.47289,17
0.15057,0.44363,13
0.75323,0.75505,1
0.60423,0.92127,12
0.072585,0.18008,18
0.57834,0.51647,0
0.39403,0.078287,2
0.53455,0.67947,10
0.73242,0.93267,33
0.71844,0.68759,32
0.14194,0.47285,17
0.61166,0.68539,21
0.50586,0.4802,9
0.16078,0.99609,29
0.87001,0.50438,35
0.60653,0.9239,12
0.030416,0.46712,31
0.71708,0.68597,32
0.11926,0.59949,0
0.39407,0.077947,2
0.53243,0.67919,10
0.73073,0.93242,33
0.14135,0.47235,17
0.71659,0.68707,32
0.46672,0.82257,28
0.61104,0.68565,21
0.86985,0.50436,35
0.60482,0.92298,12
0.71546,0.68714,32
0.88806,0.37,8
0.67254,0.6104,0
0.39535,0.078025,2
0.99607,0.49908,25
0.75324,0.75425,1
0.53644,0.68155,10
0.14187,0.47237,17
0.40619,0.8029,22
0.71485,0.68722,32
0.73335,0.93191,33
0.6064,0.91765,12
0.61106,0.68566,21
0.06188,0.016137,14
0.71475,0.6841,32
0.50218,0.2164,0
0.87066,0.50429,35
0.07218,0.18217,18
0.15118,0.44412,13
0.030238,0.46755,31
0.14195,0.47262,17
0.71647,0.68911,32
0.53518,0.67868,10
0.39515,0.078039,2
0.1608,0.99766,29
0.6038,0.92069,12
0.50627,0.48041,9
0.61167,0.68621,21
0.71973,0.68776,32
0.87003,0.50497,35
1.0052,0.51892,0
0.14192,0.47247,17
0.73201,0.93234,33
0.88865,0.36957,8
0.39354,0.078663,2
0.53597,0.67777,10
0.60509,0.91982,12
0.99579,0.49941,25
0.71606,0.68585,32
0.75294,0.75507,1
0.87074,0.50387,35
0.6115,0.68562,21
0.39714,0.079681,2
0.46639,0.81383,28
0.36706,0.10493,0
0.71808,0.68738,32
0.14154,0.4725,17
0.73096,0.93177,33
0.60427,0.92234,12
0.53682,0.67951,10
0.030603,0.46832,31
0.40663,0.80303,22
0.61102,0.68628,21
0.87006,0.50424,35
0.71557,0.68755,32
0.064734,0.016067,14
0.39684,0.078049,2
0.66636,0.35661,0
0.14156,0.47246,17
0.60406,0.92204,12
0.16092,0.99495,29
0.73073,0.9313,33
0.5345,0.67959,10
0.50616,0.48044,9
0.073137,0.1817,18
0.71538,0.68518,32
0.88832,0.37128,8
0.15072,0.4437,13
0.39379,0.078178,2
0.61151,0.68568,21
0.71863,0.68639,32
0.14195,0.47246,17
0.99572,0.49824,25
0.75336,0.7549,1
0.60433,0.9205,12
0.39518,0.080759,2
1.0326,0.42465,0
0.7161,0.68666,32
0.87054,0.50418,35
0.53393,0.68019,10
0.73257,0.9308,33
0.46015,0.82295,28
0.39367,0.078212,2
0.61089,0.68626,21
0.14178,0.4728,17
0.71583,0.68751,32
0.73219,0.93239,33
0.60494,0.92137,12
0.030327,0.46874,31
0.3954,0.07779,2
0.39403,0.0801,2
0.87,0.50497,35
0.95874,0.3431,0
0.53537,0.67837,10
0.71745,0.68651,32
0.73346,0.93011,33
0.14166,0.47279,17
0.61104,0.68579,21
0.39409,0.078185,2
0.60474,0.92246,12
0.71513,0.68577,32
0.15941,0.99615,29
0.40565,0.80424,22
0.064212,0.014273,14
0.88846,0.37052,8
0.99594,0.49812,25
0.75328,0.75433,1
0.090428,0.21885,0
0.50581,0.4805,9
0.53427,0.67771,10
0.86982,0.5053,35
0.7168,0.68722,32
0.07316,0.18242,18
0.39382,0.078435,2
0.60497,0.92117,12
0.61108,0.68565,21
0.14164,0.47274,17
0.151,0.44372,13
0.71649,0.68543,32
0.73143,0.93229,33
0.029745,0.46876,31
0.60811,0.1505,0
0.53474,0.6788,10
0.3945,0.08073,2
0.46317,0.81194,28
0.60686,0.92138,12
0.71677,0.68494,32
0.61102,0.6862,21
0.14171,0.47291,17
0.87006,0.50403,35
0.7154,0.68599,32
0.35885,0.74573,0
0.60551,0.92188,12
0.7528,0.75475,1
0.8887,0.37048,8
0.53465,0.68163,10
0.71656,0.68703,32
0.99503,0.49799,25
0.16114,0.99584,29
0.87064,0.50503,35
0.73237,0.93236,33
0.61164,0.68579,21
0.14197,0.47242,17
0.39464,0.079416,2
0.50644,0.48035,9
0.065947,0.012809,14
0.7151,0.68549,32
0.60572,0.91908,12
0.40405,0.80219,22
0.53444,0.6803,10
0.96668,0.19513,0
0.030919,0.46771,31
0.14198,0.47276,17
0.61106,0.68573,21
0.71773,0.6875,32
0.072815,0.18217,18
0.87085,0.50421,35
0.39365,0.079175,2
0.73184,0.93223,33
0.6053,0.91879,12
0.15113,0.44328,13
0.71661,0.68567,32
0.53371,0.67887,10
0.7719,0.11421,0
0.3949,0.07998,2
0.87057,0.50436,35
0.88836,0.37068,8
0.7176,0.68665,32
0.14175,0.47272,17
0.75279,0.75488,1
0.45695,0.81978,28
0.6116,0.68575,21
0.73048,0.93153,33
0.99476,0.49815,25
0.60771,0.92122,12
0.16101,0.99861,29
0.39589,0.079053,2
0.71484,0.68813,32
0.53877,0.67759,10
0.73254,0.93252,33
0.56563,0.93162,0
0.86991,0.50394,35
0.14216,0.47237,17
0.71643,0.68511,32
0.61093,0.68564,21
0.39546,0.078545,2
0.50591,0.48019,9
0.030793,0.46821,31
0.60508,0.92176,12
0.068269,0.012757,14
0.7326,0.93251,33
0.7159,0.68599,32
0.53521,0.68035,10
0.40413,0.80141,22
0.39583,0.077087,2
0.66918,0.097537,0
0.14183,0.47244,17
0.61108,0.68612,21
0.71639,0.68918,32
0.60599,0.91953,12
0.86998,0.50504,35
0.75323,0.7551,1
0.074176,0.18176,18
0.71449,0.68421,32
0.99526,0.49888,25
0.88788,0.37319,8
0.39696,0.080559,2
0.53467,0.67915,10
0.73199,0.93282,33
0.15074,0.44363,13
0.19818,0.68695,0
0.14188,0.47244,17
0.71555,0.68345,32
0.60645,0.92066,12
0.87,0.505,35
0.15902,0.998,29
0.61151,0.68569,21
0.39453,0.077909,2
0.45951,0.82467,28
0.39355,0.081688,2
0.7169,0.68792,32
0.030277,0.46836,31
0.14163,0.47252,17
0.53382,0.67884,10
0.87061,0.50487,35
0.60622,0.9186,12
0.53923,0.34926,0
0.73125,0.93059,33
0.50659,0.48049,9
0.71588,0.68528,32
0.39531,0.079511,2
0.61149,0.68617,21
0.71794,0.68604,32
0.070205,0.01809,14
0.14186,0.47242,17
0.75335,0.75478,1
0.87001,0.50396,35
0.53599,0.67904,10
0.60466,0.92297,12
0.88979,0.3693,8
0.39672,0.077436,2
0.99517,0.49772,25
0.03726,0.75274,0
0.405,0.80234,22
0.71508,0.68643,32
0.73314,0.93112,33
0.61163,0.68577,21
0.71495,0.68664,32
0.072971,0.18055,18
0.60375,0.92302,12
0.14162,0.47237,17
0.53467,0.67853,10
0.16104,0.99551,29
0.030861,0.46769,31
0.46727,0.81638,28
0.39932,0.078054,2
0.86114,0.46282,0
0.8701,0.50488,35
0.73134,0.93299,33
0.71585,0.68701,32
0.15085,0.4432,13
0.61108,0.68552,21
0.60674,0.92014,12
0.14178,0.47238,17
0.39336,0.078028,2
0.53556,0.67827,10
0.50608,0.48002,9
0.71794,0.6854,32
0.87081,0.50499,35
0.75341,0.755,1
0.68621,0.5016,0
0.73332,0.93128,33
0.71694,0.68718,32
0.88864,0.37122,8
0.61112,0.68577,21
0.99505,0.49813,25
0.3946,0.079391,2
0.14163,0.4724,17
0.87058,0.50492,35
0.7176,0.68504,32
0.53536,0.67722,10
0.062819,0.016378,14
0.18278,0.7851,0
0.030894,0.4681,31
0.40508,0.80237,22
0.61146,0.68628,21
0.71797,0.68445,32
0.14193,0.47233,17
0.39343,0.079681,2
0.16071,0.99766,29
0.53724,0.67822,10
0.46359,0.81681,28
0.071093,0.18187,18
0.8701,0.5042,35
0.92318,0.26452,0
0.71815,0.68588,32
0.61098,0.6863,21
0.75337,0.75488,1
0.73281,0.93069,33
0.15076,0.44359,13
0.14162,0.47225,17
0.71717,0.68658,32
0.3952,0.079641,2
0.86993,0.50496,35
0.99583,0.49886,25
0.50649,0.48039,9
0.53329,0.67774,10
0.889,0.37042,8
0.71684,0.68496,32
0.78987,0.7216,0
0.73104,0.9319,33
0.39483,0.081162,2
0.6115,0.68618,21
0.71935,0.68578,32
0.87015,0.50401,35
0.030053,0.46792,31
0.14172,0.47275,17
0.53246,0.67883,10
0.064434,0.015259,14
0.27282,0.64091,0
0.39505,0.078133,2
0.71629,0.68471,32
0.15896,0.99535,29
0.73145,0.93259,33
0.40514,0.80097,22
0.61109,0.68616,21
0.87002,0.50492,35
0.14144,0.47272,17
0.75325,0.75433,1
0.71527,0.68626,32
0.39411,0.078568,2
0.53809,0.67845,10
0.46381,0.81329,28
0.072556,0.18155,18
0.99605,0.49821,25
0.046779,0.64196,0
0.88803,0.36891,8
0.63597,0.62519,15
0.71701,0.6858,32
0.6115,0.68611,21
0.50576,0.48039,9
0.14185,0.47268,17
0.73184,0.93071,33
0.15077,0.44374,13
0.39403,0.076999,2
0.87086,0.50488,35
0.029635,0.46853,31
0.53446,0.67777,10
0.7178,0.68533,32
0.31614,0.70519,0
0.63538,0.62467,15
0.39348,0.078831,2
0.71701,0.68614,32
0.61149,0.68574,21
0.14175,0.47275,17
0.7306,0.93133,33
0.15914,0.99853,29
0.71567,0.68221,32
0.065611,0.016687,14
0.53511,0.67841,10
0.75325,0.75415,1
0.19961,0.27721,0
0.39433,0.078331,2
0.87071,0.50411,35
0.99579,0.49817,25
0.71815,0.68586,32
0.14191,0.47246,17
0.88824,0.36927,8
0.73109,0.93175,33
0.61144,0.68574,21
0.63587,0.62475,15
0.46368,0.81932,28
0.39387,0.078657,2
0.40443,0.80113,22
0.71702,0.68717,32
0.5351,0.6784,10
0.86991,0.50485,35
0.074322,0.18176,18
0.48786,0.20531,0
0.39333,0.079304,2
0.030902,0.46791,31
0.142,0.47273,17
0.73231,0.93179,33
0.50623,0.48048,9
0.61096,0.68626,21
0.63538,0.62524,15
0.71607,0.68507,32
0.87067,0.50375,35
0.53673,0.68044,10
0.15092,0.44343,13
0.39534,0.078555,2
0.60891,0.3559,0
0.71859,0.68438,32
0.75336,0.75445,1
0.14162,0.47254,17
0.73088,0.93098,33
0.6111,0.68574,21
0.16087,0.99517,29
0.63545,0.62461,15
0.71723,0.68662,32
0.88787,0.36967,8
0.99605,0.49806,25
0.39516,0.079015,2
0.71781,0.68617,32
0.06321,0.022014,14
